word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ರಂಗ,ಈ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಪ್ರಶಸ್ತಿ ಸ್ವೀಕರಿಸದಿರಲು ನಿರ್ಧರಿಸಿರುವುದಾಗಿ ಹಿರಿಯ ರಂಗ ನಿರ್ದೇಶಕ ಎಸ್‌.,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,ದಕ್ಷಿಣ ಭಾರತದಲ್ಲಿ ಚಿತ್ರರಂಗಕ್ಕೆ ಎಂಟ್ರಿ ಕೊಡಲು ಒಂದು ನಾಟಕ ರಂಗ ಇಲ್ಲವೇ ಟೆಲಿವಿಷನ್ ರಂಗ ಸೂಕ್ತ ವೇದಿಕೆ ಒದಗಿಸುತ್ತಾ ಬಂದಿದೆ.,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,ನಟನ ರಂಗ ಶಾಲೆಯಲ್ಲಿ ನಾಳೆ ಶ್ಮಶಾನ ಕುರುಕ್ಷೇತ್ರ,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,ಅವರಿಗೆ ಸಿನಿಮಾ ರಂಗ ಗೊತ್ತು.,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,ಇಂಜಿನಿಯರ್ ಗಳಿಗಾಗಿ ರಂಗ ತರಬೇತಿ ಶಿಬಿರ,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,ಸಂಚಿ ಫೌಂಡೇಷನ್ ಹಾಗೂ ನೀನಾಸಮ್ ಜೊತೆಯಾಗಿ ನಡೆಸುತ್ತಿರುವ ನೀನಾಸಮ್ ರಂಗ ಸಂಗೀತದ ದಾಖಲೀಕರಣ ವಿಡಿಯೊಗಳಲ್ಲಿ ನಮ್ಮೂರಲ್ಲಿ ಮೇ ತಿಂಗಳಲ್ಲಿ ಹಾಡು ಲಭ್ಯವಿದೆ.,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,ಹೀಗಾಗಿ ಮುಂಬರುವ ಚುನಾವಣೆಯಲ್ಲಿ ಅತಂತ್ರ ಸನ್ನಿವೇಶ ಸೃಷ್ಟಿಯಾಗಿ ತೃತೀಯ ರಂಗ ಬಲಗೊಂಡರೆ ದೇವೇಗೌಡರು ಕಿಂಗ್‌ ಅಥವಾ ಕಿಂಗ್‌ ಮೇಕರ್‌ ಆಗುವುದರಲ್ಲಿ ಯಾವುದೇ ಅನುಮಾನಗಳಿಲ್ಲ.,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,ಕೆ ರಮೇಶ್ ಆಚಾರ್ಯ ಪದ್ಯಸಾಹಿತ್ಯ ಮತ್ತು ರಮೇಶ್ ಬೇಗಾರ್ ಅವರ ರಂಗ ಸಂಯೋಜನೆಯನ್ನು ಪೂರ್ವಿ ಕಲ್ಯಾಣ ಹೊಂದಿದೆ.,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,ವೆಂಕಟರಮಣ ಹಾಗೂ ಧ್ವನಿ ಶ್ರೀರಂಗ ರಂಗ ಪ್ರಶಸ್ತಿ ಪುರಸ್ಕೃತ ರಂಗಭೂಮಿ ತಪಸ್ವಿ ಶ್ರೀ ಗುಂಡಣ್ಣ ಸಿ.,"ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
ರಂಗ,"ಹೊಸ ಶತಮಾನದ ಹೊಸಿಲಲ್ಲಿ ಎಂಬ ಕುರಿತು ವಿಚಾರ ಸಂಕಿರಣ, ಕಂಬಾರರ ರಂಗ ಕೃತಿ ಹಾಗೂ ಪ್ರಯೋಗಗಳ ಬಗ್ಗೆ ಚರ್ಚೆ ಮತ್ತು ಕಬೀರ ಸಮ್ಮಾನ್‌ ಪ್ರಶಸ್ತಿ ವಿಜೇತ ಕಂಬಾರರಿಗೆ ಅಭಿನಂದನೆ ಕಾರ್ಯಕ್ರಮವನ್ನೂ ಆಯೋಜಿಸಲಾಗಿದೆ .","ನಾಟಕ ಮುಂ.ವನ್ನು ಆಡುವ ಸ್ಥಳ, ವೇದಿಕೆ","A place where a play is performed, a stage",Yes,a,2025-02-03 10:29:00
