word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ಕೇಸರಿ,ಇಂದು ಉತ್ತರ ಪ್ರದೇಶದ ಯಾವುದೇ ಟಾಯ್ಲೆಟ್‌ಗಳನ್ನು ಇಣುಕಿ ನೋಡಿದರೆ ಅವು ಕೇಸರಿ ಬಣ್ಣದಿಂದ ಕಂಗೊಳಿಸುತ್ತಿರುತ್ತವೆ.,ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,71ರಷ್ಟು ಭೂ ಪ್ರದೇಶದಲ್ಲಿ ಕೇಸರಿ ಬಾವುಟ ಹಾರಾಡಿತ್ತು.,ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,"ದುಂಡುಮುಖ, ಗೋಧಿ ಮೈಬಣ್ಣ, ದೃಢಕಾಯ ಶರೀರ, ಕೇಸರಿ ಬಣ್ಣದ ಸೀರೆ, ರವಿಕೆ ಧರಿಸಿದ್ದಾರೆ.",ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,"9ಟು5ಮ್ಯಾಕ್ ನ ವರದಿಯ ಅನ್ವಯ ಹೇಳುವುದಾದರೆ ಆಪಲ್ ಕಂಪೆನಿಯು ಅತೀ ಕಡಿಮೆ ಬೆಲೆಯ ಐಫೋನ್ ನ್ನು ಬೂದು, ಬಿಳಿ, ನೀಲಿ, ಕೆಂಪು ಮತ್ತು ಕೇಸರಿ ಬಣ್ಣಗಳಲ್ಲಿ ಬಿಡುಗಡೆಗೊಳಿಸಲು ತಯಾರಿ ನಡೆಸುತ್ತಿದೆಯಂತೆ.",ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,"ಶೋಭಾಯಾತ್ರೆ ಸಾಗುವ ಮಾರ್ಗದಲ್ಲಿನ ವೃತ್ತ, ರಸ್ತೆಗಳಲ್ಲಿ ಕೇಸರಿ ಬಟ್ಟೆ ಬಳಸಲಾಗಿದೆ.",ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,ಹೀಗೆ ಸಮಾಜವಾದಿ ಹಿನ್ನೆಲೆಯ ಜೆಸಿಎಂ ಕೇಸರಿ ಪಕ್ಷದ ಪ್ರಮುಖ ನಾಯಕರಾದರು.,ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,ಸಂಭ್ರಮ ಕೇಸರಿ ಬಣ್ಣದ ಆಕಾರ ಪಡೆಯಿತು.,ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,ಒಂದು ಫೊಟೊದಲ್ಲಿ ಆತ ಕೇಸರಿ ಹಣೆಪಟ್ಟಿ ಧರಿಸಿದ್ದರೆ ಇನ್ನೊಂದರಲ್ಲಿ ನೀಲಿ ಹಣೆಪಟ್ಟಿ ಧರಿಸಿದ್ದಾನೆ.,ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,ಕರಾವಳಿ ಭಾಗದಲ್ಲಿ ಪ್ರಬಲವಾಗಿರುವ ಕೇಸರಿ ಪಡೆಯನ್ನು ಎದುರಿಸಲು ಕಾಂಗ್ರೆಸ್‍ನ ನಿಷ್ಠಾವಂತ ಯುವ ಪಡೆಗೆ ಅವಕಾಶ ನೀಡಬೇಕೆಂಬ ಕೂಗು ಕೇಳಿಬಂದಿದೆ.,ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
ಕೇಸರಿ,(ಮೈಸೂರು ಬೇಳೆ ಕೇಸರಿ ಬಣ್ಣದಲ್ಲಿರುತ್ತದೆ.,ಕೇಸರಿ ಬಣ್ಣ,Colour Orange,Yes,Darshan R K,2025-02-08 11:12:50
