word,sentence,kannada_meaning,english_meaning,is_correct,annotator,timestamp
ದಂತ,ಗುಲಾಮ ಮತ್ತು ದಂತ ವ್ಯಾಪಾರಿಗಳ ಮೂಲಕ ನೈರೋಪಿಕ್ ಸೂಡಾನ್‌ನಲ್ಲಿ ಈಜಿಪ್ಟ್ ಆಕ್ರಮಿಸಿತು.,ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,ಆನೆ ದಂತ ಕಳ್ಳತನ: ಆರೋಪಿ ಬಂಧನ,ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,ಇಲ್ಲಿನ ಅರಣ್ಯ ಭವನದಲ್ಲಿರುವ ಆನೆದಂತ ಸಂಗ್ರಹಾಲಯ ಇಡೀ ರಾಜ್ಯದಲ್ಲಿ ದಂತ ದಾಸ್ತಾನು ಮಾಡುವ ಏಕಮಾತ್ರ ಸ್ಥಳ.,ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,ಕಾಡಾನೆ ಸತ್ತಿದ್ದ ಸಂದರ್ಭ ಸ್ಥಳಕ್ಕೆ ತೆರಳಿದ ಅಧಿಕಾರಿಗಳಿಗೆ ಆನೆಯ ದಂತ ಅಪಹರಿಸಿದ್ದು ಬೆಳಕಿಗೆ ಬಂದಿತ್ತು.,ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,"ದಕ್ಷಿಣ ಭಾರತದಲ್ಲಿ ತಾಂಡವವಾಡುತ್ತಿದ್ದ ಭಯೋತ್ಪಾದನೆ, ಆನೆಗಳ ಸಾವು, ದಂತ ಕಳ್ಳತನ, ಶ್ರೀಗಂಧದ ಮರ ಕಳ್ಳ ಸಾಗಾಣಿಕೆ ಮತ್ತು ಎಲ್ಲಕ್ಕಿಂತ ಹೆಚ್ಚಾಗಿ ನಿರಪರಾಧಿ, ಕರ್ತವ್ಯ ನಿರತ ಪೊಲೀಸ್ ಮತ್ತು ಅಮಾಯಕ ಪ್ರಜೆಗಳ ದಾರುಣ ಹತ್ಯೆಯನ್ನು ಸಾಂಕೇತಿಕವಾಗಿ ವಿರೋಧಿಸುವ ಸಂದರ್ಭ ಇದಾಗಿದೆ.",ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,"ಆದರೆ ಆಧುನಿಕ ಫ್ಯಾಶನ್ ನೈಸರ್ಗಿಕ ವೆಲ್ವೆಟ್ ಹುಡುಕಲು ಬಹಳ ಕಷ್ಟ, ಕಸೂತಿ ಕೈಯಾರೆ ರಚಿಸಲಾಗಿದೆ ಅಥವಾ ಆಭರಣ, ದಂತ ಮಾಡಿದ ಮದರ್ ಆಫ್ ಪರ್ಲ್.",ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,ಮೌಲ್ಯದ ಜೋಡಿ ಆನೆ ದಂತ ನಾಪತ್ತೆ ಪ್ರಕರಣವನ್ನು ರಾಜ್ಯ ಸರ್ಕಾರ ಕೊನೆಗೂ ಸಿಐಡಿಗೆ ವಹಿಸಿದೆ.,ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,ಕಾಡಾನೆ ಕೊಂದು ಅಪಹರಿಸಲಾಗಿದ್ದ ದಂತ ವಶಪಡಿಸಿಕೊಂಡ ಅರಣ್ಯಾಧಿಕಾರಿಗಳು,ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,25: ಮೈಸೂರಿನ ಸುಭಾಷ್‌ನಗರದಲ್ಲಿ ಆನೆ ದಂತ ಮಾರಾಟ ಮಾಡಲು ಯತ್ನ.,ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
ದಂತ,"ವರಮಾನ ಅದರ ದುಡಿಮೆಯಿಂದ ದೊರಕಿದರೆ, ಆನೆ ಸತ್ತಮೇಲೆ ಅದರ ದಂತ ಮತ್ತು ಅಂಗಾಗಳಿಂದ ಕೋಟಿ ರೂ.",ಆನೆಯ ಕೋರೆ,An elephant's tusk,Yes,Darshan R K,2025-02-08 06:56:30
